terminal_spot,pnl,base_value
104.06667726546246,-94.76650164072146,-71.04718852668458
120.66066342857972,-254.1349534389435,-71.04718852668458
125.19135256677497,-302.1064970097506,-71.04718852668458
108.86791201511627,-137.78647836256258,-71.04718852668458
105.73037609731375,-109.3468638562012,-71.04718852668458
90.17287234217693,11.137732883373403,-71.04718852668458
90.18935833735884,11.030891443788022,-71.04718852668458
106.17750841998881,-113.3259547510271,-71.04718852668458
99.04387448073504,-53.03858889444798,-71.04718852668458
88.50583578837895,21.686862793046373,-71.04718852668458
98.61516052911826,-49.64608288532985,-71.04718852668458
102.988226715568,-85.51012297807443,-71.04718852668458
108.444801519958,-133.88220758335135,-71.04718852668458
98.75975576495959,-50.7871958244545,-71.04718852668458
97.33996009123423,-39.72092693060257,-71.04718852668458
99.77316777233376,-58.87287726050408,-71.04718852668458
101.27599440989937,-71.14130683585569,-71.04718852668458
89.84419895502552,13.25756661824505,-71.04718852668458
107.45179831046461,-124.8024451005897,-71.04718852668458
121.35114308646374,-261.3433620170651,-71.04718852668458
107.2679034564251,-123.13395747442661,-71.04718852668458
87.57742519041332,27.340387951159556,-71.04718852668458
100.56605257339749,-65.30487991229393,-71.04718852668458
85.120517731973,41.518196564135685,-71.04718852668458
84.63672960548269,44.17368402243414,-71.04718852668458
105.7882554961721,-109.86051826180733,-71.04718852668458
100.41418031613027,-64.06576922022245,-71.04718852668458
93.76097953850712,-13.243667771866598,-71.04718852668458
82.6999973239443,54.347063903526376,-71.04718852668458
88.99614147761223,18.636827368046227,-71.04718852668458
101.17810817415831,-70.33229502002257,-71.04718852668458
100.00316420265345,-60.72917077600658,-71.04718852668458
106.07739838794656,-112.43287477503117,-71.04718852668458
114.30875840968595,-189.76267746724528,-71.04718852668458
96.73072840283876,-35.068288271470834,-71.04718852668458
103.99907731869233,-94.18171570793507,-71.04718852668458
98.4934704894031,-48.688188474423754,-71.04718852668458
95.37647232499307,-24.937429694781898,-71.04718852668458
97.55333336733331,-41.364173171497356,-71.04718852668458
108.68641228662659,-136.10911617063897,-71.04718852668458
90.93574169748044,6.142828685288265,-71.04718852668458
110.457178525423,-152.6355300013981,-71.04718852668458
113.83727308377667,-185.13518751830514,-71.04718852668458
100.0375861016382,-61.00765756364524,-71.04718852668458
102.02258637524938,-77.35635875853276,-71.04718852668458
87.86364163631313,25.614577901033655,-71.04718852668458
123.21689631842823,-281.0094782333171,-71.04718852668458
108.86321865561483,-137.74305548564212,-71.04718852668458
101.26957119721665,-71.08817833628791,-71.04718852668458
100.23241457080856,-62.58716687784289,-71.04718852668458
